139.7569993,35.61261913,139.7569717,35.61263848,139.756943,35.61265833,139.756913,35.61267906
139.757017,35.61263551,139.7569892,35.61265511,139.7569606,35.61267509,139.7569307,35.61269593
139.7570346,35.61265176,139.7570068,35.6126716,139.7569782,35.61269169,139.7569484,35.61271263
139.7570526,35.61266821,139.7570246,35.61268827,139.7569961,35.61270845,139.7569663,35.61272944
139.7570707,35.61268475,139.7570425,35.61270494,139.757014,35.6127252,139.7569843,35.61274626
139.7570887,35.6127014,139.7570605,35.61272161,139.757032,35.61274192,139.7570023,35.61276299
139.7571067,35.61271793,139.7570786,35.61273824,139.75705,35.61275872,139.7570203,35.61277977
139.7571258,35.61273534,139.7570978,35.61275575,139.7570691,35.61277645,139.7570234,35.61278263
139.757144,35.61275177,139.7571161,35.61277228,139.7570874,35.61279318,139.7570234,35.61278263
139.7571625,35.6127684,139.7571345,35.61278887,139.7571058,35.61280996,139.7570395,35.61279763
139.7571796,35.61278421,139.757152,35.61280445,139.7571232,35.61282574,139.7570579,35.61281447
139.7571978,35.61280072,139.7571706,35.61282085,139.7571417,35.61284235,139.7570763,35.61283136
139.7572164,35.61281753,139.7571895,35.61283747,139.7571605,35.61285908,139.7570938,35.61284725
139.7572355,35.6128346,139.7572085,35.6128545,139.7571795,35.61287584,139.7571124,35.61286398
139.7572535,35.61285052,139.7572262,35.61287063,139.7571972,35.61289187,139.7571313,35.61288083
139.7572725,35.61286726,139.7572451,35.61288764,139.7572163,35.6129089,139.7571502,35.61289762
139.7572725,35.61286726,139.7572451,35.61288764,139.7572163,35.6129089,139.7571682,35.61291334
139.7572905,35.612883,139.7572629,35.61290364,139.7572343,35.61292491,139.7571872,35.61293045
139.7573097,35.61289967,139.757282,35.6129206,139.7572536,35.61294189,139.7571872,35.61293045
139.7573278,35.61291527,139.7573,35.6129365,139.7572719,35.61295784,139.7572054,35.61294654
139.7573479,35.61293235,139.7573199,35.61295389,139.757292,35.61297525,139.7572248,35.61296363
139.7573479,35.61293235,139.7573199,35.61295389,139.757292,35.61297525,139.7572432,35.6129796
139.7573674,35.61294874,139.7573393,35.61297059,139.7573116,35.61299198,139.7572632,35.61299723
139.7573861,35.61296459,139.7573579,35.6129865,139.7573303,35.61300788,139.7572632,35.61299723
139.7574047,35.61298068,139.7573767,35.6130024,139.7573491,35.61302392,139.7572827,35.61301421
139.7574244,35.61299744,139.7573966,35.61301919,139.7573691,35.61304083,139.7573014,35.61303026
139.7574433,35.61301341,139.7574156,35.61303511,139.7573881,35.61305683,139.7573202,35.61304633
139.7574624,35.61302955,139.7574348,35.61305116,139.7574073,35.61307291,139.7573403,35.61306335
139.7574815,35.6130457,139.7574541,35.61306726,139.7574264,35.61308904,139.7573593,35.61307941
139.7575007,35.61306173,139.7574733,35.61308338,139.7574457,35.61310522,139.7573784,35.61309551
139.7575198,35.61307753,139.7574925,35.61309932,139.7574648,35.61312126,139.7573975,35.61311167
139.757539,35.61309333,139.7575117,35.61311526,139.7574841,35.61313733,139.7574168,35.61312792
139.7575585,35.61310925,139.7575312,35.61313123,139.7575036,35.61315342,139.757436,35.61314405
139.7575781,35.61312535,139.7575509,35.61314733,139.7575231,35.6131696,139.7574553,35.61316022
139.7575977,35.61314134,139.7575704,35.61316338,139.7575425,35.61318574,139.7574747,35.61317637
139.7576173,35.61315729,139.75759,35.61317942,139.7575621,35.61320189,139.7574942,35.61319257
139.757637,35.61317327,139.7576096,35.61319546,139.7575816,35.61321806,139.7575137,35.6132088
139.7576554,35.61318828,139.7576279,35.61321051,139.7576002,35.61323306,139.7575334,35.61322493
139.757664,35.61319528,139.7576374,35.61321826,139.7576109,35.61324159,139.7575531,35.61324108
139.757664,35.61319528,139.7576374,35.61321826,139.7576109,35.61324159,139.7575717,35.61325628
139.757675,35.61320417,139.7576477,35.61322666,139.7576204,35.61324915,139.7575915,35.61327263
139.7576948,35.61321994,139.7576678,35.61324246,139.7576404,35.61326519,139.7576111,35.61328887
139.7577139,35.61323505,139.7576867,35.61325755,139.757659,35.61328023,139.7576296,35.61330424
139.757734,35.61325112,139.7577066,35.61327364,139.7576789,35.61329629,139.7576498,35.61332027
139.7577543,35.61326733,139.7577268,35.61328997,139.7576989,35.61331259,139.75767,35.61333631
139.7577735,35.61328238,139.7577457,35.61330536,139.7577177,35.61332797,139.7576888,35.61335142
139.7577935,35.61329807,139.7577653,35.6133214,139.7577374,35.61334422,139.757709,35.61336758
139.7578134,35.6133138,139.7577852,35.6133373,139.7577577,35.61336017,139.7577291,35.61338381
139.7578323,35.61332877,139.7578041,35.6133523,139.7577766,35.61337519,139.7577479,35.61339904
139.7578523,35.61334461,139.7578241,35.61336817,139.7577967,35.61339118,139.7577684,35.61341502
139.7578726,35.61336076,139.7578446,35.61338417,139.7578173,35.61340719,139.7577888,35.61343113
139.7578915,35.61337589,139.7578635,35.61339915,139.7578362,35.61342208,139.7578076,35.61344605
139.7579117,35.61339201,139.7578839,35.61341519,139.7578566,35.61343807,139.7578279,35.61346212
139.757932,35.61340803,139.7579042,35.61343128,139.7578768,35.61345409,139.7578482,35.61347807
139.7579511,35.61342307,139.7579232,35.6134464,139.7578959,35.61346917,139.7578673,35.6134931
139.7579714,35.61343903,139.7579434,35.61346245,139.7579162,35.6134852,139.7578876,35.61350912
139.7579904,35.61345394,139.7579623,35.61347746,139.7579352,35.61350021,139.7579067,35.61352414
139.7580103,35.61346956,139.7579823,35.61349326,139.7579554,35.61351611,139.7579272,35.61354004
139.7580305,35.61348533,139.7580027,35.61350899,139.7579759,35.61353195,139.7579477,35.61355599
139.7580498,35.61350041,139.7580221,35.61352397,139.7579953,35.61354691,139.7579671,35.61357097
139.7580702,35.61351631,139.7580425,35.61353979,139.7580157,35.6135627,139.7579874,35.61358679
139.7580906,35.61353229,139.758063,35.61355569,139.7580362,35.61357858,139.7580079,35.61360271
139.7581098,35.61354726,139.7580822,35.61357056,139.7580555,35.61359347,139.7580271,35.61361765
139.75813,35.61356337,139.7581027,35.6135864,139.758076,35.61360931,139.7580477,35.61363356
139.7581502,35.61357943,139.7581233,35.61360223,139.7580966,35.61362516,139.7580683,35.61364947
139.7581693,35.61359452,139.7581426,35.61361713,139.7581159,35.61364001,139.7580875,35.61366434
139.7581898,35.61361046,139.7581633,35.61363306,139.7581365,35.61365597,139.7581081,35.61368019
139.7582089,35.6136253,139.7581825,35.61364787,139.7581557,35.61367086,139.7581275,35.61369507
139.7582294,35.61364117,139.7582031,35.6136637,139.7581763,35.61368677,139.7581482,35.61371095
139.7582498,35.61365697,139.7582237,35.61367943,139.7581968,35.61370255,139.7581688,35.61372668
139.7582692,35.61367194,139.7582431,35.61369434,139.7582162,35.61371752,139.7581882,35.61374153
139.7582898,35.61368785,139.7582639,35.61371023,139.758237,35.61373349,139.7582047,35.61375437
139.7583093,35.61370268,139.7582834,35.61372511,139.7582565,35.61374843,139.7582047,35.61375437
139.7583301,35.6137185,139.7583043,35.61374096,139.7582773,35.61376436,139.7582088,35.61375758
139.7583498,35.61373341,139.7583239,35.61375588,139.7582969,35.61377934,139.7582281,35.61377267
139.7583708,35.61374941,139.758345,35.61377187,139.7583178,35.61379536,139.7582488,35.61378877
139.7583708,35.61374941,139.758345,35.61377187,139.7583178,35.61379536,139.7582682,35.61380389
139.7583903,35.61376427,139.7583644,35.6137867,139.7583372,35.61381022,139.758289,35.61382004
139.7584101,35.61377944,139.7583789,35.61379774,139.7583524,35.61382189,139.758289,35.61382004
139.7584311,35.61379554,139.7583789,35.61379774,139.7583524,35.61382189,139.7583084,35.61383521
139.7584509,35.61381073,139.7583842,35.61380183,139.758357,35.61382537,139.7583288,35.61385013
139.7584708,35.61382598,139.7584053,35.61381788,139.758378,35.61384145,139.7583499,35.61386597
139.7584907,35.61384128,139.7584251,35.61383303,139.7583978,35.61385661,139.7583699,35.61388096
139.7585118,35.61385763,139.758445,35.61384822,139.7584176,35.6138718,139.7583899,35.61389597
139.7585316,35.61387293,139.7584649,35.61386346,139.7584375,35.61388703,139.7584099,35.613911
139.7585514,35.61388821,139.7584861,35.61387974,139.7584586,35.61390331,139.7584311,35.61392698
139.7585713,35.61390354,139.7585059,35.613895,139.7584784,35.61391859,139.7584506,35.61394229
139.7585912,35.61391892,139.7585257,35.61391025,139.7584982,35.61393386,139.7584705,35.61395762
139.7586111,35.61393436,139.7585456,35.61392553,139.7585181,35.61394915,139.7584903,35.61397293
139.7586309,35.61394948,139.7585655,35.61394087,139.758538,35.61396451,139.7585102,35.61398835
139.7586511,35.61396487,139.7585856,35.61395628,139.758558,35.61398,139.7585305,35.61400375
139.7586713,35.61398028,139.7586054,35.61397152,139.758578,35.61399518,139.7585504,35.61401899
139.7586915,35.61399569,139.7586255,35.61398697,139.7585981,35.61401056,139.7585705,35.61403436
139.7587117,35.61401115,139.7586455,35.61400244,139.7586182,35.61402598,139.7585906,35.61404979
139.7587321,35.61402667,139.7586657,35.61401794,139.7586384,35.61404144,139.7586108,35.61406528
139.7587525,35.6140422,139.7586859,35.61403347,139.7586587,35.61405692,139.7586311,35.61408077
139.7587729,35.61405779,139.7587061,35.61404906,139.758679,35.61407245,139.7586514,35.61409631
139.7587935,35.61407346,139.7587264,35.61406467,139.7586994,35.61408801,139.7586717,35.61411186
139.7588124,35.61408804,139.7587468,35.61408032,139.7587198,35.61410359,139.758692,35.61412748
139.7588327,35.61410375,139.7587673,35.61409603,139.7587402,35.61411934,139.7587124,35.61414321
139.7588531,35.61411944,139.7587862,35.61411052,139.7587591,35.61413387,139.7587314,35.61415778
139.7588735,35.61413513,139.7588067,35.61412617,139.7587796,35.61414954,139.7587518,35.61417345
139.7588925,35.61414977,139.7588271,35.61414181,139.7588,35.61416521,139.7587722,35.61418914
139.758913,35.61416551,139.7588476,35.61415745,139.7588205,35.61418089,139.7587927,35.61420483
139.7589335,35.61418127,139.7588667,35.61417204,139.7588396,35.61419551,139.7588118,35.61421948
139.758954,35.61419685,139.7588872,35.6141877,139.7588601,35.61421117,139.7588323,35.61423515
139.7589733,35.61421144,139.7589077,35.61420345,139.7588806,35.61422686,139.7588528,35.61425084
139.7589939,35.61422712,139.7589282,35.61421921,139.7589011,35.61424254,139.7588733,35.61426653
139.7590146,35.61424272,139.7589473,35.61423393,139.7589203,35.61425719,139.7588925,35.61428119
139.7590352,35.61425842,139.7589678,35.61424975,139.7589409,35.61427294,139.7589131,35.61429698
139.7590545,35.61427303,139.7589882,35.61426547,139.7589615,35.61428857,139.7589336,35.61431264
139.7590752,35.61428868,139.7590088,35.61428129,139.758982,35.6143043,139.7589542,35.61432839
139.7590945,35.61430335,139.7590279,35.61429604,139.7590013,35.61431897,139.7589733,35.61434309
139.7591152,35.61431936,139.7590484,35.61431184,139.7590218,35.61433474,139.7589939,35.61435884
139.7591358,35.61433539,139.7590676,35.61432657,139.7590411,35.61434948,139.7590132,35.61437358
139.759155,35.61435034,139.7590883,35.6143424,139.7590618,35.61436533,139.7590339,35.61438942
139.7591757,35.61436641,139.7591091,35.61435827,139.7590825,35.6143812,139.7590546,35.61440528
139.759195,35.61438142,139.7591284,35.6143731,139.7591019,35.61439604,139.759074,35.61442012
139.7592158,35.6143972,139.7591493,35.61438903,139.7591227,35.614412,139.7590949,35.61443609
139.7592355,35.61441213,139.7591689,35.61440397,139.7591423,35.61442693,139.7591144,35.61445101
139.7592552,35.6144271,139.7591897,35.61441989,139.7591631,35.61444287,139.7591352,35.61446693
139.7592763,35.61444313,139.7592093,35.61443485,139.7591827,35.61445783,139.7591548,35.6144819
139.7592961,35.61445817,139.7592289,35.61444988,139.7592023,35.61447286,139.7591744,35.61449694
139.7593158,35.61447326,139.7592499,35.61446597,139.7592233,35.61448896,139.7591954,35.61451306
139.759337,35.6144895,139.7592696,35.61448103,139.759243,35.61450402,139.7592151,35.61452815
139.7593568,35.61450466,139.7592894,35.61449609,139.7592628,35.61451909,139.7592348,35.61454323
139.7593766,35.61451988,139.7593106,35.61451231,139.759284,35.61453531,139.759256,35.61455947
139.7593965,35.61453515,139.7593304,35.61452745,139.7593038,35.61455045,139.7592758,35.61457462
139.7594176,35.61455136,139.7593502,35.61454264,139.7593236,35.61456564,139.7592956,35.61458983
139.7594375,35.61456656,139.7593702,35.61455788,139.7593435,35.61458087,139.7593154,35.61460507
139.7594573,35.61458179,139.7593913,35.61457407,139.7593646,35.61459706,139.7593365,35.61462127
139.7594772,35.61459694,139.7594111,35.61458925,139.7593845,35.61461225,139.7593564,35.61463651
139.7594972,35.61461209,139.759431,35.61460449,139.7594043,35.61462748,139.7593763,35.61465168
139.7595185,35.61462835,139.7594509,35.61461974,139.7594242,35.61464272,139.7593962,35.61466687
139.7595385,35.61464352,139.7594707,35.61463497,139.759444,35.61465795,139.7594161,35.61468207
139.7595583,35.61465873,139.759492,35.61465131,139.7594653,35.6146743,139.7594374,35.61469837
139.7595782,35.614674,139.7595119,35.61466655,139.7594852,35.61468955,139.7594573,35.61471359
139.7595982,35.61468931,139.7595317,35.61468171,139.759505,35.61470481,139.7594772,35.61472882
139.759618,35.61470455,139.7595517,35.61469693,139.759525,35.61472006,139.7594972,35.61474412
139.759638,35.61471987,139.7595717,35.61471219,139.759545,35.61473533,139.7595172,35.61475939
139.7596593,35.61473625,139.7595916,35.61472736,139.7595649,35.61475051,139.759537,35.61477456
139.7596792,35.61475155,139.7596116,35.61474261,139.7595848,35.61476577,139.7595569,35.61478982
139.7596991,35.61476681,139.759633,35.61475893,139.7596062,35.61478212,139.7595783,35.61480618
139.759719,35.61478208,139.759653,35.61477418,139.7596261,35.61479739,139.7595982,35.61482147
139.7597389,35.61479738,139.7596729,35.6147894,139.7596461,35.61481265,139.7596182,35.61483675
139.7597589,35.61481262,139.7596929,35.61480462,139.759666,35.6148279,139.7596382,35.61485202
139.759779,35.61482791,139.7597129,35.61481988,139.759686,35.61484317,139.7596582,35.6148673
139.759799,35.61484322,139.7597329,35.61483514,139.7597061,35.61485842,139.7596782,35.61488258
139.759819,35.61485843,139.759753,35.61485044,139.7597261,35.6148737,139.7596982,35.61489789
139.7598405,35.61487483,139.7597731,35.61486576,139.7597462,35.61488902,139.7597183,35.61491323
139.7598606,35.61489017,139.759793,35.61488097,139.7597662,35.61490421,139.7597382,35.61492845
139.7598806,35.61490547,139.7598145,35.61489736,139.7597877,35.61492058,139.7597597,35.61494483
139.7599006,35.61492075,139.7598346,35.6149127,139.7598078,35.6149359,139.7597797,35.61496017
139.7599208,35.61493611,139.7598546,35.614928,139.7598278,35.61495119,139.7597997,35.61497548
139.759941,35.6149515,139.7598746,35.61494329,139.7598479,35.61496648,139.7598198,35.61499081
139.7599611,35.6149668,139.7598948,35.61495866,139.7598679,35.61498177,139.7598398,35.6150061
139.7599812,35.61498225,139.7599149,35.6149741,139.7598879,35.61499722,139.7598598,35.61502141
139.7600012,35.61499766,139.7599348,35.61498946,139.7599079,35.61501259,139.7598799,35.61503672
139.7600211,35.61501296,139.7599548,35.61500487,139.7599279,35.61502801,139.7599001,35.61505207
139.7600411,35.61502825,139.7599749,35.61502029,139.759948,35.61504342,139.7599203,35.61506741
139.7600611,35.61504358,139.7599948,35.6150356,139.759968,35.61505875,139.7599404,35.61508268
139.7600812,35.6150589,139.7600148,35.61505092,139.7599881,35.61507409,139.7599606,35.61509791
139.7601013,35.61507425,139.7600349,35.61506625,139.7600082,35.61508943,139.7599806,35.61511329
139.7601215,35.61508963,139.760055,35.61508158,139.7600283,35.61510476,139.7600008,35.61512867
139.7601416,35.61510502,139.7600752,35.61509692,139.7600485,35.6151201,139.7600209,35.61514402
139.7601617,35.61512034,139.7600953,35.61511228,139.7600686,35.61513545,139.7600411,35.61515939
139.7601819,35.61513561,139.7601155,35.61512766,139.7600888,35.61515081,139.7600612,35.61517475
139.7602023,35.61515102,139.7601357,35.61514301,139.760109,35.61516618,139.7600814,35.61519015
139.7602227,35.61516652,139.7601559,35.61515834,139.7601292,35.61518153,139.7601016,35.61520552
139.7602428,35.61518177,139.7601762,35.61517378,139.7601495,35.61519696,139.7601218,35.61522094
139.7602631,35.61519712,139.7601965,35.61518929,139.7601698,35.61521246,139.7601421,35.61523644
139.7602833,35.61521245,139.7602166,35.61520458,139.7601898,35.61522775,139.7601621,35.61525173
139.7603036,35.6152278,139.7602368,35.61521998,139.76021,35.61524317,139.7601823,35.61526718
139.7603239,35.61524324,139.760257,35.61523536,139.7602302,35.61525858,139.7602025,35.61528262
139.7603442,35.61525866,139.7602772,35.61525075,139.7602505,35.61527397,139.7602227,35.61529802
139.7603645,35.61527406,139.7602975,35.6152662,139.7602707,35.6152894,139.7602429,35.61531344
139.7603848,35.61528946,139.7603177,35.61528165,139.7602909,35.61530485,139.7602631,35.6153289
139.760405,35.61530486,139.760338,35.61529709,139.7603111,35.61532029,139.7602833,35.61534437
139.7604253,35.61532032,139.7603582,35.61531253,139.7603314,35.61533577,139.7603037,35.61535984
139.7604455,35.61533566,139.7603784,35.61532795,139.7603517,35.61535118,139.760324,35.61537531
139.7604657,35.61535108,139.7603987,35.6153434,139.760372,35.61536661,139.7603443,35.61539073
139.760486,35.61536653,139.7604189,35.61535873,139.7603922,35.61538193,139.7603644,35.61540604
139.7605062,35.61538196,139.7604391,35.61537414,139.7604124,35.61539733,139.7603847,35.61542145
139.7605264,35.6153974,139.7604594,35.61538956,139.7604327,35.61541273,139.7604049,35.61543685
139.7605466,35.61541282,139.7604796,35.61540498,139.7604529,35.61542813,139.7604251,35.61545225
139.7605667,35.61542822,139.7604998,35.61542039,139.7604731,35.61544354,139.7604453,35.61546765
139.7605869,35.61544366,139.76052,35.61543581,139.7604933,35.61545894,139.7604655,35.61548306
139.7606071,35.61545915,139.7605402,35.6154512,139.7605135,35.61547432,139.7604856,35.61549844
139.7606273,35.61547465,139.7605604,35.61546661,139.7605336,35.6154897,139.7605058,35.61551381
139.7606473,35.61549002,139.7605805,35.61548206,139.7605538,35.61550513,139.7605259,35.61552923
139.7606672,35.61550529,139.7606007,35.61549754,139.760574,35.61552057,139.760546,35.61554465
139.7606872,35.61552051,139.7606207,35.61551289,139.7605939,35.61553589,139.7605659,35.61555996
139.7607072,35.61553578,139.7606406,35.61552824,139.7606139,35.61555128,139.760586,35.61557542
139.7607272,35.61555107,139.7606606,35.61554352,139.760634,35.61556654,139.7606062,35.61559069
139.7607471,35.61556633,139.7606806,35.61555878,139.760654,35.61558182,139.7606262,35.6156059
139.7607685,35.61558266,139.7607006,35.61557405,139.760674,35.6155971,139.7606462,35.61562113
139.7607884,35.61559791,139.7607206,35.6155893,139.7606939,35.61561235,139.7606662,35.61563633
139.7608083,35.61561312,139.7607419,35.61560561,139.7607152,35.61562868,139.7606876,35.61565262
139.7608281,35.61562832,139.7607618,35.61562084,139.7607351,35.61564391,139.7607075,35.61566779
139.7608479,35.61564339,139.7607817,35.61563605,139.760755,35.61565914,139.7607275,35.61568299
139.760869,35.61565955,139.7608016,35.61565125,139.7607749,35.61567436,139.7607474,35.61569818
139.7608888,35.61567461,139.7608214,35.61566631,139.7607946,35.61568944,139.7607672,35.61571319
139.7609086,35.61568967,139.7608426,35.61568248,139.7608158,35.61570564,139.7607883,35.61572941
139.7609298,35.61570575,139.7608624,35.61569754,139.7608356,35.6157207,139.760808,35.61574453
139.7609495,35.61572069,139.7608821,35.61571264,139.7608553,35.61573581,139.7608277,35.61575962
139.7609692,35.61573562,139.7609032,35.6157288,139.7608764,35.61575196,139.7608489,35.61577578
139.7609904,35.61575163,139.7609229,35.61574383,139.7608961,35.61576698,139.7608686,35.6157908
139.76101,35.61576666,139.7609425,35.61575885,139.7609158,35.61578201,139.7608883,35.61580583
139.7610296,35.61578163,139.7609636,35.61577491,139.7609368,35.61579805,139.7609094,35.61582186
139.7610505,35.61579754,139.7609832,35.6157899,139.7609565,35.61581302,139.760929,35.61583683
139.76107,35.61581244,139.7610028,35.61580487,139.7609761,35.61582799,139.7609487,35.61585179
139.7610909,35.61582841,139.7610236,35.61582078,139.760997,35.61584389,139.7609695,35.61586769
139.7611104,35.61584331,139.7610432,35.61583568,139.7610165,35.61585878,139.7609891,35.61588257
139.7611311,35.61585921,139.7610641,35.61585163,139.7610374,35.6158747,139.76101,35.61589847
139.7611519,35.61587506,139.7610835,35.61586651,139.7610569,35.61588955,139.7610295,35.61591331
139.7611712,35.61588983,139.7611043,35.6158824,139.7610777,35.61590543,139.7610503,35.61592918
139.761192,35.61590568,139.7611251,35.61589826,139.7610985,35.61592129,139.7610711,35.61594504
139.7612112,35.6159204,139.7611444,35.61591303,139.7611179,35.61593605,139.7610905,35.61595979
139.7612319,35.61593615,139.7611652,35.61592886,139.7611386,35.61595186,139.7611112,35.61597557
139.7612524,35.61595176,139.7611844,35.61594358,139.7611579,35.61596658,139.7611305,35.61599033
139.7612729,35.61596737,139.7612051,35.61595935,139.7611787,35.61598235,139.7611513,35.61600613
139.7612921,35.61598197,139.7612256,35.61597496,139.7611992,35.61599795,139.7611718,35.61602176
139.7613127,35.61599763,139.7612462,35.61599058,139.7612198,35.61601358,139.7611924,35.61603743
139.7613332,35.61601324,139.7612654,35.61600517,139.761239,35.61602816,139.7612116,35.61605202
139.7613536,35.61602881,139.761286,35.61602081,139.7612596,35.61604376,139.7612322,35.61606761
139.761374,35.61604435,139.7613065,35.6160364,139.7612801,35.61605932,139.7612526,35.61608318
139.761393,35.61605882,139.7613269,35.61605196,139.7613006,35.61607487,139.7612731,35.61609876
139.7614134,35.61607436,139.7613473,35.6160675,139.761321,35.6160904,139.7612935,35.6161143
139.7614338,35.61608993,139.7613663,35.61608197,139.76134,35.61610485,139.7613125,35.61612877
139.7614539,35.61610521,139.7613868,35.61609749,139.7613604,35.61612034,139.7613328,35.61614427
139.7614741,35.6161206,139.7614072,35.61611307,139.7613808,35.61613591,139.7613532,35.61615984
139.7614943,35.61613595,139.7614272,35.61612837,139.7614009,35.61615121,139.7613733,35.61617517
139.7615145,35.61615126,139.7614475,35.61614377,139.7614212,35.6161666,139.7613935,35.61619059
139.7615345,35.61616652,139.7614676,35.61615912,139.7614413,35.61618196,139.7614137,35.61620596
139.761556,35.61618277,139.7614878,35.61617445,139.7614615,35.61619728,139.7614338,35.61622131
139.761576,35.61619801,139.7615079,35.61618973,139.7614816,35.61621257,139.7614539,35.61623663
139.7615961,35.61621322,139.7615293,35.61620599,139.761503,35.61622883,139.7614754,35.61625291
139.7616162,35.61622842,139.7615493,35.61622124,139.7615231,35.61624407,139.7614954,35.61626816
139.761636,35.61624349,139.7615694,35.61623648,139.7615432,35.6162593,139.7615154,35.61628341
139.7616559,35.61625859,139.7615894,35.61625171,139.7615632,35.61627453,139.7615354,35.61629865
139.7616772,35.61627472,139.7616093,35.61626677,139.7615831,35.61628963,139.7615553,35.61631379
139.761697,35.61628979,139.7616292,35.61628186,139.761603,35.61630474,139.7615752,35.61632894
139.7617168,35.61630483,139.7616505,35.61629796,139.7616242,35.61632085,139.7615963,35.61634508
139.761738,35.61632088,139.7616704,35.61631301,139.7616441,35.61633593,139.7616161,35.61636019
139.7617577,35.61633588,139.7616902,35.61632804,139.7616639,35.61635097,139.7616359,35.61637526
139.7617774,35.61635085,139.7617113,35.61634406,139.761685,35.616367,139.7616569,35.61639132
139.7617985,35.61636687,139.7617311,35.61635905,139.7617047,35.61638201,139.7616766,35.61640635
139.7618183,35.61638194,139.7617508,35.616374,139.7617244,35.61639698,139.7616963,35.61642139
139.7618391,35.61639784,139.7617719,35.61638999,139.7617454,35.61641298,139.7617175,35.61643734
139.7618587,35.6164128,139.7617917,35.61640503,139.7617652,35.61642802,139.7617373,35.6164523
139.7618796,35.61642876,139.7618125,35.6164209,139.761786,35.61644389,139.7617581,35.61646811
139.7618992,35.61644372,139.7618321,35.61643584,139.7618056,35.61645885,139.7617778,35.61648302
139.7619189,35.61645872,139.7618531,35.61645179,139.7618265,35.61647482,139.7617987,35.61649894
139.7619399,35.61647473,139.7618727,35.61646674,139.7618461,35.61648979,139.7618184,35.61651386
139.7619596,35.61648976,139.7618924,35.61648172,139.7618658,35.61650479,139.7618381,35.6165288
139.7619794,35.61650487,139.7619134,35.61649771,139.7618867,35.6165208,139.7618592,35.61654476
139.7620005,35.61652104,139.7619331,35.61651272,139.7619065,35.61653584,139.761879,35.61655977
139.7620203,35.61653613,139.7619529,35.6165278,139.7619263,35.61655087,139.7618988,35.61657483
139.7620401,35.61655132,139.761974,35.61654396,139.7619476,35.61656699,139.76192,35.61659096
139.76206,35.61656654,139.7619938,35.61655903,139.7619673,35.616582,139.7619398,35.61660598
139.7620812,35.61658275,139.7620137,35.6165742,139.7619873,35.61659712,139.7619597,35.61662111
139.7621013,35.61659785,139.7620336,35.61658941,139.7620072,35.61661229,139.7619797,35.61663628
139.7621214,35.61661303,139.7620549,35.61660566,139.7620286,35.6166285,139.762001,35.61665251
139.7621416,35.61662828,139.7620749,35.61662087,139.7620487,35.61664374,139.7620211,35.61666776
139.7621618,35.61664358,139.762095,35.61663609,139.7620688,35.61665898,139.7620411,35.61668306
139.7621822,35.61665894,139.7621152,35.61665135,139.7620889,35.61667426,139.7620613,35.61669834
139.7622024,35.6166742,139.7621354,35.61666666,139.7621091,35.61668957,139.7620814,35.61671365
139.7622227,35.61668959,139.7621557,35.61668204,139.7621294,35.61670497,139.7621017,35.61672906
139.762243,35.61670499,139.7621759,35.61669732,139.7621495,35.61672026,139.7621218,35.61674437
139.7622635,35.61672047,139.7621962,35.61671272,139.7621698,35.61673567,139.7621421,35.61675978
139.762284,35.61673599,139.7622165,35.61672813,139.7621901,35.6167511,139.7621623,35.61677522
139.7623044,35.61675158,139.7622369,35.6167436,139.7622104,35.61676656,139.7621826,35.61679068
139.7623234,35.61676609,139.7622572,35.61675915,139.7622308,35.61678203,139.762203,35.61680618
